user_id,group_id,event_count,interest_vector
5658,5,62,"0.001786;0.000000;0.000000;0.001611;0.001864;0.971752;0.000201;0.000000;0.000000;0.001234;0.021551;0.000000"
5659,6,70,"0.000000;0.000000;0.000000;0.112123;0.001680;0.001184;0.885013;0.000000;0.000000;0.000000;0.000000;0.000000"
5660,7,28,"0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.911153;0.000000;0.000000;0.088847;0.000000"
5661,8,56,"0.000000;0.003209;0.166692;0.000206;0.001749;0.002617;0.000000;0.002294;0.816454;0.005235;0.001544;0.000000"
5662,9,62,"0.000000;0.000000;0.003501;0.000000;0.002921;0.011770;0.003379;0.001386;0.073122;0.896412;0.007509;0.000000"
5663,10,30,"0.000000;0.000000;0.000000;0.000000;0.032186;0.000000;0.000000;0.000000;0.000000;0.002587;0.965227;0.000000"
5664,11,70,"0.000000;0.000000;0.000000;0.000872;0.000571;0.000329;0.068173;0.000000;0.000000;0.000000;0.000000;0.930055"
5665,0,49,"0.944885;0.000000;0.000221;0.000000;0.000000;0.000000;0.000000;0.051227;0.000000;0.002678;0.000000;0.000989"
5666,1,163,"0.000576;0.948684;0.000336;0.044233;0.000484;0.001123;0.000000;0.002694;0.000801;0.000203;0.000276;0.000591"
5667,2,218,"0.000822;0.000708;0.949690;0.001183;0.041926;0.001295;0.000709;0.001000;0.001140;0.000809;0.000637;0.000082"
5668,3,137,"0.058731;0.003663;0.000585;0.931019;0.000660;0.000000;0.000666;0.001125;0.001402;0.000785;0.001255;0.000109"
5669,4,26,"0.000000;0.021581;0.005268;0.000000;0.951908;0.000000;0.008646;0.001957;0.000000;0.000000;0.008112;0.002528"
5670,5,244,"0.000866;0.000390;0.001066;0.001726;0.001967;0.936197;0.048203;0.000502;0.002519;0.001972;0.001915;0.002678"
5671,6,39,"0.000000;0.000000;0.000000;0.000000;0.106497;0.000000;0.893503;0.000000;0.000000;0.000000;0.000000;0.000000"
5672,7,67,"0.000000;0.000000;0.091046;0.000000;0.000422;0.000000;0.000000;0.908532;0.000000;0.000000;0.000000;0.000000"
5673,8,51,"0.000000;0.000000;0.001588;0.007461;0.003378;0.000000;0.003143;0.005318;0.931966;0.002489;0.041111;0.003546"
5674,9,45,"0.001221;0.000000;0.000000;0.000000;0.122948;0.001717;0.000000;0.000000;0.000000;0.872795;0.001318;0.000000"
5675,10,71,"0.000000;0.126388;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.873612;0.000000"
5676,11,63,"0.000000;0.004604;0.000441;0.005645;0.003823;0.004590;0.037793;0.009437;0.000000;0.003990;0.000740;0.928936"
5677,0,111,"0.949187;0.001341;0.001369;0.001286;0.000193;0.005713;0.000994;0.000934;0.004200;0.004487;0.028764;0.001530"
5678,1,66,"0.035607;0.950469;0.000000;0.000000;0.004241;0.001111;0.002868;0.004063;0.001641;0.000000;0.000000;0.000000"
5679,2,33,"0.000000;0.000000;0.902993;0.000000;0.002752;0.006318;0.002957;0.002457;0.008365;0.050940;0.015093;0.008125"
5680,3,29,"0.000000;0.000000;0.000000;0.935380;0.000000;0.000000;0.000000;0.000000;0.061859;0.000000;0.002761;0.000000"
5681,4,326,"0.000972;0.000364;0.000859;0.002079;0.882071;0.001014;0.001871;0.002379;0.000524;0.000164;0.106869;0.000835"
5682,5,52,"0.002516;0.002352;0.003092;0.005089;0.009061;0.886625;0.066523;0.000000;0.011482;0.000000;0.008655;0.004604"
5683,6,880,"0.000629;0.000499;0.000676;0.000236;0.113718;0.001040;0.878593;0.000789;0.000758;0.000820;0.000750;0.001491"
5684,7,69,"0.000000;0.000849;0.001528;0.001592;0.001153;0.000000;0.000000;0.961237;0.000000;0.000000;0.033642;0.000000"
5685,8,81,"0.000863;0.000000;0.001518;0.000000;0.000000;0.001921;0.000568;0.002463;0.972027;0.019796;0.000399;0.000444"
5686,9,97,"0.001858;0.001045;0.000000;0.000000;0.128578;0.000000;0.002608;0.000459;0.001645;0.858357;0.002430;0.003019"
5687,10,52,"0.000000;0.042302;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.957698;0.000000"
5688,11,63,"0.000000;0.001201;0.000000;0.000000;0.005255;0.027181;0.000000;0.000000;0.000472;0.000000;0.000000;0.965891"
5689,0,33,"0.946125;0.000000;0.002391;0.001352;0.001144;0.000000;0.003809;0.002463;0.005576;0.004055;0.003431;0.029654"
5690,1,242,"0.000484;0.959031;0.000539;0.002006;0.000532;0.034285;0.001789;0.000373;0.000168;0.000795;0.000000;0.000000"
5691,2,142,"0.001201;0.000000;0.952760;0.003010;0.001848;0.001428;0.002031;0.004828;0.031424;0.000000;0.000743;0.000728"
5692,3,75,"0.016967;0.000699;0.004986;0.933881;0.003750;0.003414;0.010269;0.004461;0.006172;0.002825;0.012576;0.000000"
5693,4,61,"0.000000;0.000000;0.002294;0.001578;0.787534;0.000836;0.002001;0.000406;0.002710;0.000000;0.200157;0.002484"
5694,5,30,"0.000000;0.000000;0.000459;0.001789;0.082068;0.910777;0.000000;0.000000;0.001509;0.000000;0.000000;0.003398"
5695,6,28,"0.000000;0.000000;0.040068;0.000000;0.000000;0.000000;0.943181;0.002475;0.006731;0.000000;0.007545;0.000000"
5696,7,184,"0.002758;0.001797;0.001707;0.038574;0.002638;0.002872;0.002050;0.940859;0.000841;0.003432;0.001460;0.001015"
5697,8,60,"0.003555;0.005701;0.002721;0.000000;0.003434;0.000787;0.000000;0.002927;0.947220;0.006218;0.004793;0.022644"
5698,9,199,"0.000505;0.000000;0.000268;0.000961;0.000000;0.000000;0.000866;0.000000;0.055779;0.940199;0.000823;0.000599"
5699,10,30,"0.000951;0.000000;0.000000;0.000000;0.000561;0.003264;0.038685;0.000000;0.003309;0.001395;0.950150;0.001684"
5700,11,74,"0.000987;0.000000;0.000000;0.000825;0.048865;0.001961;0.002663;0.004267;0.000000;0.001977;0.000000;0.938456"
5701,0,219,"0.935078;0.004543;0.003187;0.005861;0.003709;0.002223;0.004325;0.005254;0.001378;0.006507;0.003493;0.024440"
5702,1,77,"0.043434;0.933517;0.004164;0.001879;0.002675;0.003674;0.000000;0.001462;0.000986;0.001292;0.003902;0.003016"
5703,2,28,"0.000000;0.003062;0.963603;0.000000;0.000000;0.001693;0.002461;0.000000;0.000000;0.027856;0.000000;0.001325"
5704,3,151,"0.001620;0.002401;0.001736;0.943977;0.000768;0.000000;0.000100;0.001880;0.001188;0.000239;0.046091;0.000000"
5705,4,77,"0.000946;0.001790;0.002499;0.087070;0.898026;0.001058;0.000000;0.004449;0.003616;0.000547;0.000000;0.000000"
5706,5,64,"0.001418;0.002481;0.002531;0.003328;0.000000;0.932759;0.000000;0.001855;0.000758;0.000000;0.003572;0.051298"
5707,6,60,"0.001170;0.001646;0.034024;0.001398;0.000828;0.001033;0.941833;0.000000;0.000000;0.000000;0.018068;0.000000"
5708,7,26,"0.000000;0.000000;0.000455;0.000000;0.000000;0.000000;0.003416;0.984368;0.000000;0.007562;0.000000;0.004199"
5709,8,67,"0.074884;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.925116;0.000000;0.000000;0.000000"
5710,9,32,"0.000282;0.000000;0.036861;0.002001;0.000000;0.000000;0.000000;0.000000;0.001301;0.959122;0.000000;0.000434"
5711,10,247,"0.003815;0.000835;0.001214;0.001786;0.003504;0.003591;0.003201;0.000271;0.002013;0.031289;0.946096;0.002383"
5712,11,71,"0.000000;0.000000;0.029875;0.000000;0.000000;0.000000;0.000577;0.000000;0.000000;0.000000;0.000000;0.969548"
5713,0,61,"0.910310;0.000000;0.089690;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000"
5714,1,26,"0.006468;0.939205;0.011816;0.002370;0.001266;0.000000;0.000000;0.000992;0.014871;0.005079;0.000000;0.017932"
5715,2,130,"0.000000;0.000605;0.923742;0.000000;0.000595;0.000000;0.001366;0.000661;0.000000;0.072370;0.000661;0.000000"
5716,3,644,"0.001052;0.000604;0.002048;0.960092;0.002085;0.001470;0.000550;0.027107;0.001152;0.001503;0.001198;0.001138"
5717,4,66,"0.000000;0.000000;0.000000;0.000000;0.919342;0.071170;0.000574;0.005146;0.003768;0.000000;0.000000;0.000000"
5718,5,70,"0.000000;0.000000;0.000000;0.000690;0.000000;0.979619;0.000504;0.002913;0.000471;0.000000;0.014388;0.001414"
5719,6,244,"0.000411;0.001516;0.002489;0.003454;0.002886;0.001617;0.930183;0.000862;0.048184;0.000805;0.003402;0.004191"
5720,7,33,"0.000000;0.006681;0.010447;0.001298;0.000000;0.007766;0.000000;0.914315;0.054202;0.005291;0.000000;0.000000"
5721,8,51,"0.002100;0.001998;0.000000;0.002915;0.000000;0.000000;0.000000;0.000000;0.914618;0.000000;0.078369;0.000000"
5722,9,78,"0.000670;0.000280;0.000963;0.000315;0.000621;0.000684;0.000000;0.000428;0.001063;0.912651;0.082326;0.000000"
5723,10,49,"0.002334;0.024815;0.000000;0.001036;0.000000;0.003981;0.000000;0.000000;0.000000;0.000000;0.967835;0.000000"
5724,11,26,"0.000000;0.000000;0.000000;0.000000;0.071684;0.000000;0.002146;0.001649;0.000000;0.000000;0.003132;0.921387"
5725,0,60,"0.959747;0.000000;0.000000;0.000000;0.000000;0.000895;0.000000;0.039358;0.000000;0.000000;0.000000;0.000000"
5726,1,64,"0.005497;0.879551;0.000209;0.004939;0.099880;0.002452;0.000000;0.000000;0.004966;0.000694;0.001085;0.000726"
5727,2,69,"0.000000;0.000000;0.960411;0.000000;0.002303;0.000000;0.000000;0.001108;0.036024;0.000000;0.000000;0.000154"
5728,3,20,"0.000000;0.008575;0.004475;0.962073;0.006725;0.002633;0.000000;0.000000;0.000000;0.000000;0.000000;0.015519"
5729,4,223,"0.002271;0.001029;0.002857;0.000393;0.884023;0.095739;0.001248;0.002046;0.001976;0.001399;0.003686;0.003332"
5730,5,67,"0.000000;0.068162;0.000143;0.000296;0.004914;0.920995;0.001938;0.000000;0.000000;0.000000;0.001700;0.001854"
5731,6,70,"0.001957;0.002139;0.001351;0.000000;0.003081;0.129073;0.860154;0.000000;0.000843;0.000000;0.001400;0.000000"
5732,7,73,"0.001426;0.000000;0.000000;0.001789;0.000000;0.005873;0.000000;0.973395;0.000000;0.000000;0.016427;0.001091"
5733,8,67,"0.003758;0.000000;0.034989;0.002068;0.001431;0.002848;0.002873;0.000000;0.947251;0.001586;0.001630;0.001567"
5734,9,36,"0.006350;0.002981;0.000000;0.000000;0.000396;0.004466;0.003116;0.002061;0.000000;0.977626;0.001814;0.001189"
5735,10,72,"0.001632;0.062410;0.000127;0.000000;0.000655;0.000000;0.000000;0.000954;0.003809;0.001172;0.929241;0.000000"
5736,11,359,"0.000348;0.001876;0.000459;0.001175;0.001278;0.000956;0.001926;0.000521;0.097245;0.001599;0.001428;0.891190"
5737,0,57,"0.925380;0.000000;0.005131;0.004494;0.058119;0.002714;0.000000;0.000994;0.000000;0.002471;0.000000;0.000696"
5738,1,41,"0.001623;0.896818;0.001964;0.005089;0.000596;0.003051;0.008284;0.002483;0.011746;0.000000;0.000000;0.068346"
5739,2,55,"0.000979;0.000000;0.956227;0.001747;0.000000;0.000000;0.000000;0.000000;0.040882;0.000000;0.000000;0.000165"
5740,3,38,"0.084431;0.000000;0.000368;0.911449;0.000000;0.000000;0.001052;0.000000;0.000000;0.000000;0.000000;0.002701"
5741,4,23,"0.002256;0.000000;0.000000;0.003957;0.883888;0.000000;0.109900;0.000000;0.000000;0.000000;0.000000;0.000000"
5742,5,44,"0.002248;0.000000;0.000000;0.005542;0.000000;0.941489;0.000000;0.000749;0.000000;0.004462;0.042763;0.002746"
5743,6,243,"0.000616;0.000921;0.000621;0.001449;0.002895;0.075526;0.906888;0.002488;0.001137;0.002283;0.002627;0.002551"
5744,7,247,"0.001576;0.077051;0.001320;0.000439;0.000413;0.003220;0.000872;0.910404;0.001466;0.001258;0.000316;0.001666"
5745,8,71,"0.000000;0.000000;0.118693;0.000000;0.000000;0.000000;0.001965;0.000000;0.879342;0.000000;0.000000;0.000000"
5746,9,77,"0.002067;0.000000;0.001349;0.000000;0.000000;0.000000;0.080723;0.000000;0.000000;0.913192;0.002670;0.000000"
5747,10,240,"0.001157;0.001419;0.001723;0.001659;0.001441;0.001458;0.001608;0.001516;0.047636;0.001479;0.938672;0.000234"
5748,11,241,"0.000622;0.000981;0.000669;0.000000;0.001376;0.000000;0.000788;0.000000;0.103448;0.000660;0.000494;0.890964"
5749,0,55,"0.959914;0.000000;0.002300;0.001525;0.000881;0.001676;0.002596;0.004497;0.000928;0.020741;0.004942;0.000000"
5750,1,31,"0.000000;0.973896;0.000000;0.001280;0.003105;0.000000;0.014225;0.003159;0.000000;0.002629;0.000000;0.001706"
5751,2,21,"0.011640;0.000000;0.822500;0.011523;0.000000;0.124270;0.000000;0.000000;0.015002;0.000000;0.015065;0.000000"
5752,3,59,"0.011387;0.006399;0.127005;0.837625;0.004527;0.004039;0.007133;0.000000;0.000000;0.001184;0.000701;0.000000"
5753,4,327,"0.002687;0.001273;0.001805;0.002836;0.948668;0.001310;0.004031;0.000938;0.001267;0.030629;0.002426;0.002130"
5754,5,191,"0.002734;0.000435;0.002619;0.002952;0.001882;0.947203;0.001225;0.004069;0.024597;0.005015;0.003852;0.003417"
5755,6,75,"0.001589;0.000000;0.000697;0.000000;0.000000;0.001830;0.928049;0.000000;0.066598;0.000000;0.001128;0.000109"
5756,7,71,"0.000119;0.001773;0.067168;0.000000;0.000668;0.000591;0.000000;0.926628;0.003053;0.000000;0.000000;0.000000"
5757,8,132,"0.000818;0.001312;0.000843;0.002431;0.000000;0.005445;0.000000;0.002837;0.933253;0.003495;0.048059;0.001506"
5758,9,69,"0.000000;0.000000;0.000802;0.000000;0.140046;0.000000;0.002609;0.002394;0.001639;0.852511;0.000000;0.000000"
5759,10,56,"0.002203;0.005190;0.004208;0.000000;0.004687;0.003299;0.003546;0.043374;0.006332;0.001865;0.925297;0.000000"
5760,11,82,"0.007791;0.005334;0.005170;0.021355;0.003576;0.005385;0.012020;0.002579;0.004653;0.004829;0.000000;0.927309"
5761,0,62,"0.869586;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.130414;0.000000;0.000000;0.000000;0.000000"
5762,1,53,"0.002844;0.949126;0.039361;0.000000;0.000000;0.000000;0.000617;0.000000;0.003167;0.000082;0.000000;0.004802"
5763,2,59,"0.001175;0.022545;0.934438;0.006507;0.000956;0.000000;0.005699;0.000758;0.003509;0.004027;0.015985;0.004400"
5764,3,62,"0.003883;0.001277;0.002384;0.836830;0.004895;0.004082;0.000000;0.132713;0.003851;0.002928;0.007158;0.000000"
5765,4,109,"0.001302;0.000000;0.002738;0.001990;0.872726;0.001360;0.000000;0.004236;0.000000;0.000799;0.113837;0.001011"
5766,5,76,"0.000000;0.000813;0.000282;0.041080;0.000000;0.950896;0.004027;0.001382;0.000000;0.000000;0.001520;0.000000"
5767,6,36,"0.001569;0.000000;0.000000;0.000000;0.000000;0.000000;0.955185;0.001445;0.036754;0.000449;0.000000;0.004598"
5768,7,31,"0.000988;0.002276;0.000000;0.003420;0.002772;0.093666;0.000000;0.896878;0.000000;0.000000;0.000000;0.000000"
5769,8,220,"0.000032;0.033954;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.966014;0.000000;0.000000;0.000000"
5770,9,40,"0.000000;0.001422;0.091539;0.000000;0.000000;0.000000;0.002138;0.000842;0.001015;0.903045;0.000000;0.000000"
5771,10,149,"0.070026;0.001410;0.000084;0.000839;0.003180;0.000632;0.000000;0.000565;0.001199;0.002468;0.919597;0.000000"
5772,11,122,"0.000000;0.001201;0.041716;0.001369;0.000000;0.000000;0.001566;0.000000;0.000000;0.000000;0.000000;0.954149"
5773,0,506,"0.927837;0.000433;0.000882;0.001085;0.000489;0.002262;0.000047;0.000742;0.000651;0.000000;0.000101;0.065470"
5774,1,34,"0.001020;0.962131;0.001464;0.002224;0.001536;0.000000;0.000000;0.031285;0.000340;0.000000;0.000000;0.000000"
5775,2,111,"0.000000;0.002370;0.913584;0.000000;0.000768;0.000000;0.002556;0.004414;0.002035;0.000000;0.072810;0.001464"
5776,3,784,"0.000221;0.000176;0.000313;0.899937;0.000526;0.000177;0.096786;0.000289;0.000747;0.000417;0.000168;0.000244"
5777,4,47,"0.001781;0.000000;0.008674;0.000000;0.951897;0.000000;0.002597;0.001419;0.006174;0.026293;0.001165;0.000000"
5778,5,60,"0.000000;0.000000;0.000000;0.000000;0.000000;0.939745;0.000000;0.002501;0.054095;0.000000;0.003403;0.000256"
5779,6,175,"0.001273;0.003211;0.002699;0.002344;0.006001;0.003348;0.916070;0.003067;0.001368;0.053709;0.003108;0.003801"
5780,7,211,"0.000258;0.000000;0.000333;0.000000;0.000000;0.000000;0.000437;0.956758;0.041898;0.000000;0.000285;0.000030"
5781,8,24,"0.005233;0.000000;0.003850;0.004142;0.001902;0.005318;0.000000;0.004418;0.952303;0.000000;0.017270;0.005564"
5782,9,59,"0.000000;0.000000;0.000000;0.000000;0.000000;0.111779;0.000000;0.000000;0.000000;0.888221;0.000000;0.000000"
5783,10,886,"0.002712;0.002757;0.003839;0.003181;0.003707;0.004228;0.003463;0.002895;0.003316;0.003066;0.935981;0.030855"
5784,11,77,"0.002853;0.000000;0.002308;0.001985;0.000430;0.004964;0.034794;0.000000;0.001619;0.000000;0.003112;0.947934"
5785,0,66,"0.936296;0.003983;0.000000;0.000000;0.002877;0.032574;0.005083;0.006637;0.003282;0.002067;0.004870;0.002330"
5786,1,111,"0.002355;0.942961;0.003259;0.000201;0.015885;0.024970;0.002956;0.000329;0.002984;0.001585;0.002515;0.000000"
5787,2,20,"0.000000;0.007837;0.965508;0.004040;0.000000;0.000000;0.000000;0.000000;0.022615;0.000000;0.000000;0.000000"
5788,3,26,"0.000000;0.000000;0.000000;0.887794;0.000000;0.000000;0.000000;0.000000;0.000000;0.004938;0.107268;0.000000"
5789,4,54,"0.006599;0.002906;0.002415;0.003368;0.812488;0.001697;0.000000;0.000000;0.004143;0.005589;0.158755;0.002040"
5790,5,75,"0.002753;0.042902;0.002268;0.002230;0.000140;0.938762;0.000000;0.001623;0.003251;0.003059;0.001964;0.001049"
5791,6,77,"0.000000;0.000000;0.000000;0.076515;0.000000;0.000649;0.922313;0.000000;0.000000;0.000000;0.000000;0.000523"
5792,7,72,"0.001357;0.017433;0.003537;0.000809;0.002544;0.001105;0.008448;0.961515;0.000000;0.000000;0.000184;0.003068"
5793,8,70,"0.000578;0.000506;0.142978;0.000000;0.000169;0.000000;0.000000;0.000000;0.855769;0.000000;0.000000;0.000000"
5794,9,38,"0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.029806;0.000000;0.970194;0.000000;0.000000"
5795,10,43,"0.000000;0.001432;0.000000;0.000000;0.002952;0.000000;0.099041;0.000000;0.000000;0.000000;0.896575;0.000000"
5796,11,29,"0.001693;0.000000;0.005080;0.000000;0.003373;0.000000;0.000000;0.000000;0.265109;0.000356;0.002671;0.721717"
5797,0,45,"0.919149;0.000000;0.004245;0.003918;0.000000;0.007806;0.057349;0.000000;0.000524;0.002938;0.004072;0.000000"
5798,1,52,"0.000000;0.810432;0.000878;0.000000;0.187952;0.000000;0.000000;0.000000;0.000000;0.000738;0.000000;0.000000"
5799,2,48,"0.000000;0.000000;0.948991;0.001303;0.005055;0.032901;0.002346;0.001854;0.002743;0.000000;0.004236;0.000571"
5800,3,60,"0.000000;0.000000;0.000000;0.925998;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.074002"
5801,4,60,"0.000000;0.003481;0.000000;0.003580;0.883688;0.001493;0.003160;0.001193;0.003372;0.009254;0.001604;0.089176"
5802,5,64,"0.002042;0.002327;0.000198;0.003379;0.005248;0.893554;0.000139;0.083471;0.000806;0.005502;0.003335;0.000000"
5803,6,99,"0.001530;0.000000;0.000000;0.001593;0.084135;0.005477;0.899051;0.002158;0.000000;0.000000;0.002254;0.003802"
5804,7,57,"0.000000;0.000000;0.001999;0.103344;0.000000;0.001956;0.000652;0.880028;0.005968;0.001572;0.002887;0.001594"
5805,8,410,"0.000098;0.000637;0.000190;0.000489;0.000713;0.000591;0.000512;0.000313;0.965823;0.030022;0.000327;0.000286"
5806,9,226,"0.005367;0.001266;0.002321;0.004092;0.002538;0.044377;0.001689;0.002854;0.001700;0.926771;0.003236;0.003790"
5807,10,40,"0.000000;0.000000;0.000000;0.000000;0.004361;0.000000;0.126154;0.000000;0.006088;0.000000;0.863397;0.000000"
5808,11,48,"0.000000;0.000000;0.000000;0.000000;0.000000;0.000619;0.016087;0.000000;0.000000;0.000000;0.000000;0.983294"
5809,0,32,"0.951349;0.000000;0.002904;0.002147;0.000000;0.007553;0.000000;0.000000;0.036046;0.000000;0.000000;0.000000"
5810,1,156,"0.000000;0.948930;0.000398;0.000651;0.000000;0.000294;0.000000;0.048847;0.000000;0.000000;0.000000;0.000881"
5811,2,168,"0.001096;0.003430;0.894306;0.000468;0.092772;0.001612;0.000000;0.001433;0.002912;0.000854;0.000000;0.001117"
5812,3,188,"0.000811;0.000812;0.001190;0.888523;0.100781;0.002654;0.000261;0.001793;0.001075;0.000485;0.001358;0.000259"
5813,4,25,"0.000000;0.000000;0.000000;0.050256;0.931915;0.000000;0.004614;0.000000;0.010875;0.002339;0.000000;0.000000"
5814,5,87,"0.025027;0.004069;0.005133;0.002191;0.003551;0.892781;0.006735;0.004575;0.000920;0.000614;0.001458;0.052948"
5815,6,192,"0.000000;0.000000;0.000815;0.000000;0.085865;0.000477;0.911862;0.000227;0.000038;0.000717;0.000000;0.000000"
5816,7,72,"0.001273;0.000000;0.001035;0.000000;0.000172;0.015227;0.000000;0.980502;0.001448;0.000000;0.000344;0.000000"
5817,8,241,"0.002587;0.000768;0.032157;0.001822;0.003152;0.000583;0.001202;0.002489;0.949337;0.001891;0.000764;0.003247"
5818,9,28,"0.000000;0.004061;0.042500;0.000000;0.000000;0.003194;0.000000;0.005961;0.000000;0.939930;0.004354;0.000000"
5819,10,74,"0.000708;0.020023;0.004477;0.001974;0.003863;0.000000;0.005969;0.002300;0.005166;0.006779;0.947827;0.000914"
5820,11,71,"0.001004;0.000000;0.000000;0.000000;0.088929;0.001228;0.000610;0.000000;0.000425;0.002330;0.000000;0.905473"
5821,0,66,"0.948127;0.000000;0.001900;0.002182;0.002485;0.002524;0.000000;0.000502;0.000000;0.000000;0.000000;0.042280"
5822,1,28,"0.006565;0.902331;0.005343;0.003354;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.082407;0.000000"
5823,2,71,"0.000000;0.004664;0.945823;0.003315;0.009792;0.001690;0.004425;0.016051;0.003123;0.008026;0.002878;0.000212"
5824,3,129,"0.000238;0.000107;0.000556;0.898820;0.000314;0.000223;0.093391;0.002355;0.001169;0.000734;0.000888;0.001206"
5825,4,188,"0.149728;0.000846;0.000000;0.000886;0.841852;0.000605;0.002426;0.001012;0.000113;0.000000;0.000258;0.002274"
5826,5,21,"0.000000;0.000000;0.005155;0.000000;0.004910;0.919352;0.000000;0.042524;0.010748;0.000000;0.011373;0.005938"
5827,6,79,"0.000463;0.000000;0.040474;0.000000;0.000000;0.000000;0.959063;0.000000;0.000000;0.000000;0.000000;0.000000"
5828,7,27,"0.000000;0.004752;0.000000;0.002811;0.000000;0.001161;0.009638;0.946543;0.001831;0.008040;0.010234;0.014990"
5829,8,22,"0.007513;0.000000;0.000000;0.006474;0.000000;0.000000;0.000000;0.000000;0.965049;0.017964;0.003001;0.000000"
