user_id,group_id,primary_topic,secondary_topic,activity_level,planned_events
6478,9,9,11,0.385478,37
6479,10,10,2,0.869793,141
6480,11,11,1,0.498209,61
6481,0,0,3,0.377733,43
6482,1,1,11,0.394008,35
6483,2,2,8,0.503031,79
6484,3,3,2,1.061643,545
6485,4,4,1,0.450299,67
6486,5,5,1,0.816029,183
6487,6,6,1,0.682966,223
6488,7,7,8,0.478151,77
6489,8,8,6,0.438617,40
6490,9,9,8,0.514053,40
6491,10,10,9,0.523705,48
6492,11,11,0,0.498862,23
6493,0,0,2,0.461166,58
6494,1,1,6,0.470717,64
6495,2,2,4,0.453378,71
6496,3,3,9,0.806844,168
6497,4,4,5,0.522464,51
6498,5,5,11,0.560406,36
6499,6,6,8,0.418738,50
6500,7,7,6,0.412334,34
6501,8,8,9,0.582364,58
6502,9,9,5,0.466006,25
6503,10,10,2,0.399817,34
6504,11,11,4,0.594678,76
6505,0,0,6,0.494295,74
6506,1,1,3,0.775195,123
6507,2,2,10,0.567566,25
6508,3,3,6,0.364937,21
6509,4,4,1,0.539240,27
6510,5,5,1,0.428337,24
6511,6,6,1,0.385571,60
6512,7,7,1,0.777496,224
6513,8,8,10,0.899372,129
6514,9,9,0,0.505884,62
6515,10,10,11,0.784939,128
6516,11,11,0,0.886492,200
6517,0,0,6,0.755338,217
6518,1,1,5,0.504622,53
6519,2,2,4,0.735234,193
6520,3,3,0,0.501666,73
6521,4,4,6,0.525982,56
6522,5,5,9,0.444498,36
6523,6,6,1,0.498248,50
6524,7,7,11,0.773720,98
6525,8,8,2,0.498119,79
6526,9,9,4,0.670104,129
6527,10,10,11,0.410269,35
6528,11,11,9,0.361375,69
6529,0,0,2,0.457454,75
6530,1,1,5,0.542955,28
6531,2,2,6,0.568695,72
6532,3,3,7,0.436464,73
6533,4,4,3,0.879495,125
6534,5,5,6,0.519899,64
6535,6,6,10,0.551003,42
6536,7,7,2,0.535309,27
6537,8,8,4,0.384029,43
6538,9,9,1,0.457484,44
6539,10,10,8,0.559277,76
6540,11,11,8,1.263169,488
6541,0,0,1,0.783057,237
6542,1,1,0,0.524548,46
6543,2,2,9,0.398147,53
6544,3,3,6,0.650829,198
6545,4,4,8,0.368892,26
6546,5,5,1,1.099088,305
6547,6,6,2,0.666214,232
6548,7,7,4,0.553370,28
6549,8,8,11,0.690833,140
6550,9,9,3,0.780469,137
6551,10,10,0,1.085755,708
6552,11,11,7,0.947741,820
6553,0,0,8,0.731152,249
6554,1,1,3,0.449167,36
6555,2,2,7,0.806439,223
6556,3,3,5,0.818952,133
6557,4,4,2,0.483601,37
6558,5,5,9,0.473945,42
6559,6,6,2,0.482042,39
6560,7,7,6,0.408055,63
6561,8,8,2,0.452439,55
6562,9,9,8,0.775573,186
6563,10,10,3,0.358864,22
6564,11,11,4,0.359865,26
6565,0,0,4,0.580434,56
6566,1,1,0,0.591488,26
6567,2,2,7,0.521934,64
6568,3,3,9,0.490548,45
6569,4,4,10,0.416019,66
6570,5,5,7,0.445897,30
6571,6,6,2,0.539698,35
6572,7,7,10,0.462793,20
6573,8,8,0,0.866601,187
6574,9,9,6,0.427910,43
6575,10,10,9,0.451774,42
6576,11,11,9,0.891050,151
6577,0,0,10,0.490786,63
6578,1,1,9,0.401307,22
6579,2,2,8,0.376368,80
6580,3,3,8,0.386453,77
6581,4,4,8,0.359221,35
6582,5,5,8,0.453977,37
6583,6,6,2,0.907573,847
6584,7,7,11,0.387849,79
6585,8,8,6,0.543081,74
6586,9,9,2,0.515686,74
6587,10,10,3,0.369164,22
6588,11,11,7,0.808907,153
6589,0,0,8,0.443098,46
6590,1,1,9,0.515774,52
6591,2,2,0,0.505155,75
6592,3,3,5,0.466163,26
6593,4,4,11,1.132359,398
6594,5,5,1,0.752174,250
6595,6,6,3,1.293766,952
6596,7,7,2,1.159452,882
6597,8,8,2,0.485347,32
6598,9,9,10,0.476704,65
6599,10,10,1,0.840140,243
6600,11,11,6,0.401185,37
6601,0,0,1,0.723990,186
6602,1,1,2,0.589459,60
6603,2,2,9,0.369441,47
6604,3,3,11,0.482873,34
6605,4,4,11,0.456584,58
6606,5,5,10,0.677526,117
6607,6,6,1,0.788951,87
6608,7,7,11,0.578721,24
6609,8,8,2,0.467648,49
6610,9,9,0,0.396769,51
6611,10,10,7,0.355901,73
6612,11,11,6,0.893586,247
6613,0,0,7,0.483293,34
6614,1,1,2,0.381228,66
6615,2,2,9,0.405575,60
6616,3,3,0,0.590792,63
6617,4,4,0,0.530802,67
6618,5,5,10,0.832018,157
6619,6,6,1,0.580499,70
6620,7,7,3,0.594460,46
6621,8,8,4,0.526258,49
6622,9,9,4,0.547284,53
6623,10,10,9,0.583394,20
6624,11,11,5,0.354704,27
6625,0,0,3,0.480813,48
6626,1,1,6,0.704567,192
6627,2,2,7,0.430720,77
6628,3,3,11,0.476585,66
6629,4,4,8,0.558358,22
6630,5,5,10,0.554468,68
6631,6,6,0,0.404296,47
6632,7,7,1,0.837987,238
6633,8,8,7,0.878902,97
6634,9,9,8,0.846498,122
6635,10,10,1,0.567245,67
6636,11,11,10,0.360516,75
6637,0,0,9,0.401912,35
6638,1,1,5,0.510617,62
6639,2,2,4,0.652046,147
6640,3,3,7,0.687312,142
6641,4,4,9,0.972054,315
6642,5,5,7,0.506430,43
6643,6,6,8,0.451008,55
6644,7,7,6,0.386961,49
6645,8,8,4,0.386280,35
6646,9,9,5,0.744434,86
6647,10,10,5,0.568504,25
6648,11,11,5,0.698420,211
6649,0,0,3,0.653138,163
6650,1,1,2,0.516198,47
6651,2,2,7,0.451437,33
6652,3,3,9,0.760374,133
6653,4,4,0,0.559353,57
6654,5,5,7,0.507617,37
6655,6,6,4,0.672569,196
6656,7,7,1,0.578105,20
6657,8,8,4,0.484985,48
6658,9,9,3,0.421478,37
6659,10,10,11,0.524166,63
6660,11,11,3,0.850197,132
6661,0,0,2,0.725138,236
6662,1,1,6,0.777048,223
6663,2,2,4,0.686474,125
6664,3,3,0,0.422924,78
6665,4,4,10,0.399378,28
6666,5,5,6,0.476099,75
6667,6,6,3,0.852831,100
6668,7,7,11,0.593806,63
6669,8,8,9,0.590800,43
6670,9,9,3,0.536015,31
6671,10,10,4,0.466976,26
6672,11,11,7,0.693768,213
6673,0,0,10,0.361740,27
6674,1,1,7,0.523043,28
6675,2,2,0,0.733970,92
6676,3,3,5,0.381278,52
6677,4,4,5,0.871911,163
6678,5,5,1,0.442920,72
6679,6,6,4,0.518594,56
6680,7,7,0,0.794647,244
6681,8,8,6,0.563968,49
6682,9,9,11,0.588151,75
6683,10,10,11,0.542572,25
6684,11,11,0,0.490587,76
6685,0,0,8,0.500258,74
6686,1,1,7,0.526247,30
6687,2,2,10,0.545587,53
6688,3,3,11,0.501226,21
6689,4,4,3,0.598628,46
6690,5,5,4,0.549600,47
6691,6,6,8,0.585787,42
6692,7,7,11,0.436714,71
6693,8,8,5,0.588281,49
6694,9,9,11,0.556059,28
6695,10,10,3,0.528104,36
6696,11,11,2,0.878183,162
6697,0,0,3,0.491092,56
6698,1,1,7,0.751457,170
6699,2,2,9,0.420035,27
6700,3,3,5,0.518828,25
6701,4,4,3,0.507724,46
6702,5,5,1,0.678968,105
6703,6,6,2,0.530251,21
6704,7,7,8,0.791607,150
6705,8,8,11,0.539503,37
6706,9,9,3,0.377193,71
6707,10,10,5,0.813428,83
6708,11,11,10,0.899214,193
6709,0,0,11,0.426733,26
6710,1,1,2,0.588343,72
6711,2,2,7,0.541001,38
6712,3,3,1,0.362886,74
6713,4,4,2,0.365055,41
6714,5,5,0,0.364667,62
6715,6,6,7,0.456981,60
6716,7,7,11,0.584288,33
6717,8,8,9,1.383899,779
6718,9,9,6,0.467437,39
6719,10,10,0,0.378193,40
6720,11,11,8,0.550160,62
6721,0,0,5,0.592840,40
6722,1,1,2,0.765388,105
6723,2,2,1,0.881353,100
6724,3,3,4,0.498671,78
6725,4,4,2,0.687293,125
6726,5,5,4,0.570343,25
6727,6,6,8,0.486211,41
6728,7,7,11,0.803817,191
6729,8,8,9,0.762171,180
6730,9,9,1,0.492398,37
6731,10,10,5,0.590787,47
6732,11,11,6,0.372023,57
6733,0,0,1,1.161096,988
6734,1,1,7,0.579455,52
6735,2,2,7,0.404621,76
6736,3,3,4,0.405740,71
6737,4,4,3,0.526271,76
6738,5,5,6,0.380456,41
6739,6,6,11,0.896820,224
6740,7,7,5,0.546336,56
6741,8,8,6,0.523075,77
6742,9,9,2,0.544851,71
6743,10,10,1,0.803799,189
6744,11,11,3,0.460548,38
6745,0,0,7,0.567648,63
6746,1,1,11,0.400712,43
6747,2,2,11,0.526797,55
6748,3,3,10,0.879792,89
6749,4,4,1,0.499987,58
6750,5,5,4,0.654225,224
6751,6,6,7,0.681808,149
6752,7,7,0,0.545562,72
6753,8,8,2,0.350684,64
6754,9,9,1,0.558373,21
6755,10,10,8,0.519632,62
6756,11,11,9,0.473720,48
6757,0,0,3,0.422808,32
6758,1,1,5,0.542822,55
6759,2,2,10,0.445545,68
6760,3,3,10,0.385836,63
6761,4,4,8,1.398730,436
6762,5,5,11,0.702358,242
6763,6,6,5,0.477094,25
6764,7,7,8,0.441614,39
6765,8,8,6,0.569457,54
6766,9,9,0,0.876120,187
6767,10,10,7,0.510760,59
6768,11,11,6,0.668113,181
6769,0,0,2,0.506067,35
6770,1,1,4,0.401282,66
6771,2,2,10,0.420741,31
6772,3,3,2,0.590575,67
6773,4,4,0,0.573544,60
6774,5,5,10,1.265035,499
6775,6,6,11,0.559130,40
6776,7,7,1,0.414165,26
6777,8,8,3,0.390601,47
6778,9,9,7,0.506984,43
6779,10,10,11,0.366389,30
6780,11,11,1,0.498102,37
6781,0,0,7,0.557442,45
6782,1,1,5,0.571155,68
6783,2,2,3,0.572871,39
6784,3,3,7,0.540843,54
6785,4,4,5,1.040970,697
6786,5,5,7,0.409936,34
6787,6,6,9,0.414262,60
6788,7,7,3,0.445779,48
6789,8,8,5,0.457290,68
6790,9,9,4,0.396471,77
6791,10,10,2,0.432869,35
6792,11,11,4,0.396634,50
6793,0,0,5,0.527501,80
6794,1,1,11,0.736551,120
6795,2,2,0,0.516041,57
6796,3,3,11,0.455512,46
6797,4,4,8,0.425110,45
6798,5,5,8,0.790102,188
6799,6,6,9,0.461850,24
6800,7,7,5,0.421559,20
6801,8,8,9,0.581705,74
6802,9,9,0,0.373497,67
6803,10,10,2,0.591028,42
6804,11,11,0,0.439966,32
6805,0,0,8,0.892897,229
6806,1,1,10,1.169101,731
6807,2,2,10,0.428289,48
6808,3,3,0,0.880806,89
6809,4,4,0,0.782285,88
6810,5,5,0,0.397014,49
6811,6,6,2,0.854302,148
6812,7,7,4,0.454301,72
6813,8,8,10,0.425402,25
6814,9,9,2,0.578306,58
6815,10,10,4,0.515788,63
6816,11,11,7,0.459005,77
6817,0,0,8,0.892347,244
6818,1,1,10,0.759143,225
6819,2,2,0,0.488518,64
6820,3,3,5,0.435246,79
6821,4,4,0,0.564617,46
6822,5,5,11,0.704565,213
6823,6,6,5,0.598522,36
6824,7,7,8,0.539638,51
6825,8,8,7,0.397848,52
6826,9,9,3,0.598443,42
6827,10,10,6,0.465226,56
6828,11,11,2,0.565931,24
6829,0,0,11,0.840237,100
6830,1,1,5,0.438824,35
6831,2,2,10,0.563329,74
6832,3,3,0,0.713728,159
6833,4,4,5,0.517183,51
6834,5,5,2,0.790531,112
6835,6,6,9,0.580771,37
6836,7,7,9,0.666591,168
6837,8,8,4,0.585178,73
6838,9,9,4,1.222999,833
6839,10,10,5,0.797348,105
6840,11,11,2,0.455549,69
6841,0,0,1,0.449073,47
6842,1,1,4,0.745005,84
6843,2,2,0,0.517630,76
6844,3,3,2,0.496351,65
6845,4,4,6,0.435461,41
6846,5,5,11,0.352427,67
6847,6,6,10,0.781385,192
6848,7,7,2,0.811121,181
6849,8,8,4,0.539808,80
6850,9,9,11,0.447819,30
6851,10,10,11,0.396252,61
6852,11,11,1,0.474496,52
6853,0,0,9,0.581231,28
6854,1,1,10,0.418082,66
6855,2,2,4,0.494763,35
6856,3,3,4,0.362707,62
6857,4,4,10,0.810556,229
6858,5,5,9,0.373748,79
6859,6,6,0,0.841307,86
6860,7,7,0,0.590571,36
6861,8,8,1,0.479147,63
6862,9,9,11,0.560103,61
6863,10,10,2,0.443429,59
6864,11,11,8,0.533866,80
6865,0,0,8,0.539224,25
6866,1,1,9,0.454695,25
6867,2,2,1,0.862583,102
6868,3,3,1,0.877345,176
6869,4,4,2,0.462802,51
6870,5,5,11,0.796169,194
6871,6,6,4,0.442172,76
6872,7,7,11,0.389550,25
6873,8,8,11,0.852064,126
6874,9,9,11,0.412389,71
6875,10,10,9,1.309802,749
6876,11,11,1,0.595107,56
6877,0,0,6,0.679445,195
6878,1,1,6,0.400138,61
6879,2,2,0,0.827675,212
6880,3,3,9,0.505763,76
6881,4,4,9,0.750067,154
6882,5,5,4,0.494662,69
6883,6,6,4,0.862132,152
6884,7,7,4,0.583694,24
6885,8,8,11,0.552344,23
6886,9,9,8,0.360618,37
6887,10,10,11,0.768665,215
6888,11,11,0,0.396983,43
6889,0,0,10,0.564620,74
6890,1,1,11,0.665991,154
6891,2,2,4,0.503867,65
6892,3,3,1,0.381282,66
6893,4,4,1,0.552935,65
6894,5,5,2,0.893088,107
6895,6,6,10,0.461321,73
6896,7,7,11,0.357897,80
6897,8,8,3,0.867825,159
6898,9,9,10,0.737921,179
6899,10,10,1,0.700957,91
6900,11,11,0,0.500211,58
6901,0,0,9,0.511059,34
6902,1,1,11,0.494409,69
6903,2,2,10,0.568464,47
6904,3,3,10,0.565925,20
6905,4,4,1,0.569784,56
6906,5,5,7,0.819393,230
6907,6,6,5,0.367060,72
6908,7,7,5,0.403981,43
6909,8,8,7,0.702725,202
6910,9,9,3,0.444578,20
6911,10,10,6,0.408527,28
6912,11,11,10,0.461272,55
6913,0,0,8,0.578898,24
6914,1,1,11,0.820340,225
6915,2,2,9,0.543410,53
6916,3,3,9,0.545741,55
6917,4,4,6,0.491775,80
6918,5,5,6,0.540248,48
6919,6,6,10,1.191952,921
6920,7,7,5,0.415755,72
6921,8,8,11,0.396436,33
6922,9,9,6,0.504161,59
6923,10,10,11,0.366360,72
6924,11,11,4,1.156577,401
6925,0,0,7,0.834138,100
6926,1,1,11,0.870097,180
6927,2,2,5,0.557852,54
6928,3,3,0,0.854210,128
6929,4,4,2,0.706377,184
6930,5,5,11,0.724826,158
6931,6,6,0,0.367366,79
6932,7,7,5,0.420537,59
6933,8,8,0,0.504791,76
6934,9,9,8,0.873189,224
6935,10,10,2,0.788544,133
6936,11,11,5,0.744076,121
6937,0,0,10,0.734993,197
6938,1,1,4,0.486653,80
6939,2,2,7,0.776700,171
6940,3,3,5,0.523738,76
6941,4,4,1,0.522990,48
6942,5,5,8,0.768505,204
6943,6,6,4,1.329302,667
6944,7,7,2,0.507407,29
6945,8,8,6,0.435131,35
6946,9,9,8,0.746894,201
6947,10,10,6,0.507351,67
6948,11,11,6,0.523862,38
6949,0,0,9,0.520564,55
6950,1,1,5,0.412047,59
6951,2,2,11,0.806790,143
6952,3,3,1,0.557022,73
6953,4,4,6,1.121909,833
6954,5,5,7,0.381721,33
6955,6,6,5,0.476216,52
6956,7,7,6,0.531105,38
6957,8,8,2,0.773364,238
6958,9,9,3,0.855165,226
6959,10,10,5,0.838669,102
6960,11,11,1,1.152534,949
6961,0,0,3,0.524348,28
6962,1,1,3,0.779046,120
6963,2,2,6,0.577105,35
6964,3,3,1,0.706511,140
6965,4,4,7,0.529399,55
6966,5,5,0,0.775563,184
6967,6,6,1,0.351079,21
6968,7,7,3,0.480986,60
6969,8,8,10,0.379583,22
6970,9,9,10,0.480736,33
6971,10,10,1,0.419312,42
6972,11,11,7,0.734779,248
6973,0,0,10,0.488796,49
6974,1,1,3,0.433041,65
6975,2,2,6,0.430668,40
6976,3,3,4,0.430035,24
6977,4,4,8,0.599938,66
6978,5,5,7,0.825563,213
6979,6,6,1,0.352083,61
6980,7,7,3,0.846264,213
6981,8,8,10,0.413768,32
6982,9,9,10,0.375045,52
6983,10,10,11,0.388625,23
6984,11,11,7,0.419018,75
6985,0,0,1,0.598636,28
6986,1,1,9,0.595783,63
6987,2,2,11,0.553551,24
6988,3,3,2,0.377326,74
6989,4,4,8,0.762124,174
6990,5,5,2,0.768810,245
6991,6,6,8,0.401923,23
6992,7,7,1,0.440487,21
6993,8,8,2,0.447203,23
6994,9,9,10,0.866585,220
6995,10,10,7,0.446858,36
6996,11,11,3,0.834665,240
6997,0,0,4,0.410155,52
6998,1,1,4,0.654089,125
6999,2,2,9,0.396475,36
7000,3,3,10,0.481199,65
7001,4,4,1,0.886696,87
7002,5,5,4,0.433424,33
7003,6,6,11,0.548632,20
7004,7,7,9,0.424186,58
7005,8,8,1,0.798002,146
7006,9,9,1,0.582233,45
7007,10,10,8,0.406382,72
7008,11,11,3,0.589426,38
7009,0,0,1,0.471671,24
7010,1,1,10,0.561184,25
7011,2,2,3,0.465606,52
7012,3,3,2,0.470839,34
7013,4,4,5,0.513842,71
7014,5,5,1,0.391171,78
7015,6,6,7,0.871158,129
7016,7,7,4,0.891131,156
7017,8,8,6,0.439856,63
7018,9,9,0,0.597391,76
7019,10,10,0,0.394013,26
7020,11,11,6,0.490674,23
7021,0,0,10,0.494348,49
7022,1,1,7,0.458804,68
7023,2,2,3,0.532331,23
7024,3,3,0,0.401651,38
7025,4,4,8,0.861002,148
7026,5,5,6,0.467045,51
7027,6,6,8,0.576399,40
7028,7,7,4,0.516215,43
7029,8,8,6,0.463956,78
7030,9,9,4,0.473880,66
7031,10,10,3,0.599126,40
7032,11,11,3,0.415153,75
7033,0,0,3,0.475431,42
7034,1,1,3,0.485438,27
7035,2,2,8,0.661475,114
7036,3,3,5,0.861853,228
7037,4,4,0,0.442803,33
7038,5,5,4,0.589175,50
7039,6,6,11,0.413978,68
7040,7,7,5,0.952014,686
7041,8,8,1,0.381426,43
7042,9,9,6,0.721380,189
7043,10,10,0,0.504877,21
7044,11,11,5,0.460096,57
7045,0,0,6,0.722461,112
7046,1,1,3,0.434321,38
7047,2,2,6,0.457045,33
7048,3,3,5,0.662609,215
7049,4,4,10,0.583360,80
7050,5,5,6,0.397195,38
7051,6,6,10,0.724889,171
7052,7,7,9,1.370266,597
7053,8,8,10,0.696353,129
7054,9,9,8,0.815094,179
7055,10,10,7,0.833393,213
7056,11,11,8,0.470077,28
7057,0,0,3,0.407139,42
7058,1,1,6,0.579950,49
7059,2,2,10,0.569061,68
7060,3,3,11,0.580181,62
7061,4,4,5,0.553931,78
7062,5,5,0,0.453213,50
7063,6,6,1,0.466784,73
7064,7,7,10,0.557665,34
7065,8,8,9,0.496304,70
7066,9,9,2,0.429201,78
7067,10,10,8,1.169345,695
7068,11,11,6,0.544095,38
7069,0,0,4,0.568685,74
7070,1,1,4,0.532512,56
7071,2,2,8,0.352788,24
7072,3,3,10,0.419585,59
7073,4,4,5,0.873585,229
7074,5,5,11,0.711171,237
7075,6,6,5,0.429137,33
7076,7,7,3,0.535956,51
7077,8,8,6,0.575808,70
7078,9,9,6,0.363283,56
7079,10,10,8,0.506614,56
7080,11,11,8,0.402095,69
7081,0,0,9,0.584428,75
7082,1,1,5,0.440308,60
7083,2,2,7,0.786573,120
7084,3,3,4,0.425503,33
7085,4,4,3,0.354638,76
7086,5,5,0,0.423889,23
7087,6,6,5,0.818468,99
7088,7,7,4,0.585448,69
7089,8,8,5,0.397354,74
7090,9,9,3,0.715655,87
7091,10,10,0,0.422924,60
7092,11,11,0,0.441621,77
7093,0,0,8,0.396191,59
7094,1,1,0,0.463510,20
7095,2,2,11,0.398137,29
7096,3,3,6,0.540720,60
7097,4,4,3,0.871351,200
7098,5,5,8,0.567718,66
7099,6,6,5,0.474874,32
7100,7,7,8,0.475685,80
7101,8,8,0,0.457614,41
7102,9,9,1,0.446830,46
7103,10,10,6,0.499000,30
7104,11,11,1,0.477488,27
7105,0,0,3,0.557617,69
7106,1,1,7,0.575843,44
7107,2,2,5,0.441210,22
7108,3,3,0,0.403868,24
7109,4,4,6,0.522604,63
7110,5,5,7,0.586907,52
7111,6,6,4,1.226895,362
7112,7,7,4,0.401695,28
7113,8,8,11,0.465806,32
7114,9,9,10,0.573526,21
7115,10,10,9,0.427733,72
7116,11,11,6,0.488950,28
7117,0,0,4,0.533845,44
7118,1,1,2,0.382771,43
7119,2,2,5,0.530773,70
7120,3,3,1,0.475051,55
7121,4,4,7,0.558405,29
7122,5,5,2,0.541132,55
7123,6,6,7,0.661959,196
7124,7,7,3,0.367804,27
7125,8,8,0,0.829486,114
7126,9,9,3,0.747195,228
7127,10,10,1,0.436981,53
7128,11,11,3,0.428636,77
7129,0,0,3,0.444069,47
7130,1,1,5,0.757757,122
7131,2,2,3,0.382505,33
7132,3,3,4,0.369943,33
7133,4,4,9,0.399930,66
7134,5,5,4,0.798179,218
7135,6,6,11,0.462165,29
7136,7,7,4,0.443471,79
7137,8,8,5,0.481860,36
7138,9,9,8,0.928744,557
7139,10,10,3,0.578534,66
7140,11,11,4,0.545658,68
7141,0,0,5,0.590315,23
7142,1,1,4,0.528935,79
7143,2,2,0,0.889555,189
7144,3,3,6,0.465909,22
7145,4,4,1,0.852249,119
7146,5,5,11,0.576316,62
7147,6,6,3,0.596590,22
7148,7,7,2,0.497344,45
7149,8,8,7,0.667123,200
7150,9,9,5,0.534138,33
7151,10,10,11,0.655431,126
7152,11,11,5,0.581737,44
7153,0,0,7,0.531952,36
7154,1,1,11,0.585272,45
7155,2,2,5,0.497368,41
7156,3,3,11,0.366847,80
7157,4,4,10,0.425745,76
7158,5,5,3,0.466004,51
7159,6,6,8,0.423115,55
7160,7,7,11,0.869667,155
7161,8,8,7,0.753742,162
7162,9,9,8,0.451203,67
7163,10,10,8,0.476240,35
7164,11,11,7,0.454205,42
7165,0,0,4,0.867747,110
7166,1,1,8,0.590366,28
7167,2,2,6,0.706262,213
7168,3,3,2,0.786053,210
7169,4,4,6,0.479162,74
7170,5,5,11,0.763309,211
7171,6,6,4,0.546539,27
7172,7,7,11,0.409469,72
7173,8,8,11,0.681405,243
7174,9,9,0,0.366119,70
7175,10,10,0,0.771140,147
7176,11,11,6,0.876310,163
7177,0,0,4,0.786907,102
7178,1,1,5,0.497495,63
7179,2,2,4,0.529637,51
7180,3,3,8,0.831883,150
7181,4,4,3,0.830979,186
7182,5,5,8,0.547122,43
7183,6,6,10,0.465751,45
7184,7,7,11,0.781323,167
7185,8,8,5,0.385003,61
7186,9,9,5,0.729879,214
7187,10,10,2,0.400158,54
7188,11,11,1,0.598008,66
7189,0,0,9,0.525840,73
7190,1,1,4,0.351883,26
7191,2,2,4,0.848997,245
7192,3,3,6,0.530770,68
7193,4,4,0,0.758811,147
7194,5,5,10,0.580683,34
7195,6,6,5,0.752591,218
7196,7,7,1,0.418297,49
7197,8,8,9,0.450628,27
7198,9,9,5,0.458948,66
7199,10,10,11,0.434603,69
7200,11,11,7,0.974860,626
7201,0,0,7,0.701930,188
7202,1,1,7,0.437593,34
7203,2,2,5,0.678853,127
7204,3,3,7,0.530664,29
7205,4,4,11,0.726675,186
7206,5,5,10,0.527852,39
7207,6,6,8,0.567024,78
7208,7,7,1,0.413205,34
7209,8,8,9,0.519754,63
7210,9,9,4,0.588335,58
7211,10,10,6,0.699959,232
7212,11,11,2,0.363742,40
7213,0,0,1,0.499609,68
7214,1,1,3,0.694298,243
7215,2,2,3,0.682802,226
7216,3,3,4,0.554340,30
7217,4,4,0,0.538665,31
7218,5,5,1,0.588353,71
7219,6,6,0,0.557435,41
7220,7,7,2,0.450507,32
7221,8,8,5,0.561850,60
7222,9,9,7,0.895366,122
7223,10,10,0,0.377550,68
7224,11,11,8,0.844470,219
7225,0,0,11,0.553467,42
7226,1,1,4,0.538080,60
7227,2,2,10,0.423736,24
7228,3,3,6,0.520095,42
7229,4,4,11,0.387420,24
7230,5,5,11,0.404947,45
7231,6,6,5,0.453154,56
7232,7,7,4,0.534465,64
7233,8,8,7,0.580418,22
7234,9,9,3,0.423641,70
7235,10,10,7,0.515619,48
7236,11,11,10,0.559273,70
7237,0,0,11,0.572569,63
7238,1,1,0,0.360427,67
7239,2,2,9,0.435285,50
7240,3,3,11,0.759759,216
7241,4,4,1,0.851225,181
7242,5,5,7,0.375462,66
7243,6,6,9,0.872527,178
7244,7,7,8,0.410493,58
7245,8,8,11,0.583979,56
7246,9,9,7,0.767593,190
7247,10,10,6,1.080729,355
7248,11,11,1,0.513334,57
7249,0,0,4,1.266720,948
7250,1,1,2,0.505604,29
7251,2,2,9,0.712104,126
7252,3,3,10,1.357876,840
7253,4,4,6,0.777182,120
7254,5,5,9,0.378712,65
7255,6,6,1,0.751358,143
7256,7,7,1,0.358029,52
7257,8,8,6,0.489872,48
7258,9,9,4,0.547167,69
7259,10,10,2,0.446586,65
7260,11,11,2,0.367336,78
7261,0,0,4,0.808554,171
7262,1,1,7,0.745663,216
7263,2,2,3,0.420279,21
7264,3,3,5,0.771509,81
7265,4,4,5,0.479062,34
7266,5,5,9,0.472685,48
7267,6,6,8,0.441738,44
7268,7,7,0,0.467235,25
7269,8,8,11,0.536216,52
7270,9,9,10,0.725830,96
7271,10,10,8,0.406287,79
7272,11,11,6,0.563085,61
7273,0,0,8,0.723762,185
7274,1,1,9,0.382370,24
7275,2,2,4,0.817014,189
7276,3,3,11,0.402794,21
7277,4,4,9,1.361544,717
7278,5,5,2,0.498751,80
7279,6,6,3,0.577397,62
7280,7,7,5,0.533039,38
7281,8,8,5,0.708269,183
7282,9,9,0,0.584964,43
7283,10,10,1,1.358197,924
7284,11,11,8,0.550787,54
7285,0,0,3,0.371847,38
7286,1,1,11,0.359304,57
7287,2,2,8,0.779233,112
7288,3,3,9,0.395222,62
7289,4,4,1,0.361116,49
7290,5,5,0,0.588621,46
7291,6,6,2,0.498754,39
7292,7,7,9,0.463091,60
7293,8,8,3,0.449889,63
7294,9,9,8,0.451707,74
7295,10,10,7,0.825737,102
7296,11,11,4,0.556331,62
7297,0,0,11,0.373949,38
7298,1,1,0,0.487846,38
7299,2,2,3,0.429455,53
7300,3,3,9,0.663237,102
7301,4,4,1,0.374474,64
7302,5,5,7,0.510898,73
7303,6,6,11,0.670485,81
7304,7,7,0,0.737028,234
7305,8,8,10,0.841740,188
7306,9,9,1,0.370592,71
7307,10,10,7,0.766627,220
7308,11,11,0,0.815737,81
7309,0,0,1,0.470714,60
7310,1,1,5,0.881326,227
7311,2,2,11,0.563889,33
7312,3,3,2,0.722879,128
7313,4,4,3,0.671564,180
7314,5,5,7,1.018086,978
7315,6,6,5,0.809348,217
7316,7,7,9,0.525073,24
7317,8,8,10,0.864510,115
7318,9,9,10,0.780811,171
7319,10,10,1,0.363579,47
7320,11,11,2,0.443755,74
7321,0,0,10,0.450642,79
7322,1,1,8,0.700056,220
7323,2,2,1,0.569606,73
7324,3,3,0,0.497725,55
7325,4,4,1,0.872675,125
7326,5,5,3,0.397439,58
7327,6,6,4,0.861070,203
7328,7,7,10,0.453981,69
7329,8,8,11,0.366806,26
7330,9,9,6,0.481140,51
7331,10,10,3,0.841928,201
7332,11,11,5,1.217425,793
7333,0,0,8,0.680562,191
7334,1,1,10,0.398293,79
7335,2,2,1,0.446024,63
7336,3,3,4,0.355647,58
7337,4,4,5,0.477657,41
7338,5,5,2,0.794233,174
7339,6,6,5,0.507367,73
7340,7,7,3,0.548325,68
7341,8,8,7,0.492447,63
7342,9,9,8,0.566540,23
7343,10,10,5,0.507375,63
7344,11,11,10,0.394719,44
7345,0,0,3,0.666117,192
7346,1,1,4,0.673810,159
7347,2,2,0,1.174393,888
7348,3,3,4,0.451924,22
7349,4,4,1,0.793219,163
7350,5,5,0,0.979646,253
